#Digilent WaveForms Logic Analyzer Bus
#Device Name: Discovery2
#Serial Number: SN:210321B27B48
#Date Time: 2025-07-20 16:38:26.1000

Time (s),Data
-20.802465,81
-20.802305,81
-20.802165,81
-20.802025,81
-20.801885,81
-20.801725,81
-20.801585,81
-20.801445,81
-20.801305,81
-20.801145,81
-20.801005,81
-20.80055,81
-20.80041,81
-20.795765,81
-20.79562,81
-20.79547,81
-20.795325,81
-20.795185,81
-20.795045,81
-20.794905,81
-20.794765,81
-20.79462,81
-20.79448,81
-20.79434,81
-20.7942,81
-20.79406,81
-20.79392,81
-20.79378,81
-20.79364,81
-20.793495,81
-20.793355,81
-20.793215,81
-20.793075,81
-20.792935,81
-20.792795,81
-20.792655,81
-20.792515,81
-20.79237,81
-20.79223,81
-20.79209,81
-20.79195,81
-20.79181,81
-20.79167,81
-20.79153,81
-20.79139,81
-20.791245,81
-20.791105,81
-20.790965,81
-20.790825,81
-20.790685,81
-20.790545,81
-20.790405,81
-20.790265,81
-20.790125,81
-20.78998,81
-20.78984,81
-20.7897,81
-20.78956,81
-20.78942,81
-20.78928,81
-20.78914,81
-20.789,81
-20.788855,81
-20.788715,81
-20.788575,81
-20.788435,81
-20.788295,81
-20.788155,81
-20.788015,81
-20.787875,81
-20.78773,81
-20.78759,81
-20.78745,81
-20.78731,81
-20.78717,81
-20.78703,81
-20.78689,81
-20.78675,81
-20.786605,81
-20.786465,81
-20.786325,81
-20.786185,81
-20.786045,81
-20.785905,81
-20.785765,81
-20.785625,81
-20.785485,81
-20.78534,81
-20.7852,81
-20.78506,81
-20.78492,81
-20.78478,81
-20.78464,81
-20.7845,81
-20.78436,81
-20.783725,81
-20.78358,81
-20.78343,81
-20.783285,81
-20.78314,81
-20.783,81
-20.78286,81
-20.78272,81
-20.78258,81
-20.78244,81
-20.7823,81
-20.782155,81
-20.782015,81
-20.781875,81
-20.781735,81
-20.781595,81
-20.781455,81
-20.781315,81
-20.781175,81
-20.781035,81
-20.78089,81
-20.78075,81
-20.78061,81
-20.78047,81
-20.78033,81
-20.78019,81
-20.78005,81
-20.779905,81
-20.779765,81
-20.779625,81
-20.779485,81
-20.779345,81
-20.779205,81
-20.779065,81
-20.778925,81
-20.778785,81
-20.77864,81
-20.7785,81
-20.77836,81
-20.77822,81
-20.77808,81
-20.77794,81
-20.7778,81
-20.777655,81
-20.777515,81
-20.777375,81
-20.777235,81
-20.777095,81
-20.776955,81
-20.776815,81
-20.776675,81
-20.776535,81
-20.77639,81
-20.77625,81
-20.77611,81
-20.77597,81
-20.77583,81
-20.77569,81
-20.77555,81
-20.77541,81
-20.775265,81
-20.775125,81
-20.774985,81
-20.774845,81
-20.774705,81
-20.774565,81
-20.774425,81
-20.774285,81
-20.774145,81
-20.774,81
-20.77386,81
-20.77372,81
-20.77358,81
-20.756815,81
-20.756675,81
-20.756535,81
-20.756395,81
-20.756255,81
-20.756115,81
-20.755975,81
-20.755835,81
-20.755695,81
-20.755555,81
-20.755415,81
-20.755275,81
-20.755135,81
-20.754995,81
-20.75485,81
-20.75471,81
-20.75457,81
-20.75443,81
-20.75429,81
-20.75415,81
-20.75401,81
-20.75387,81
-20.75373,81
-20.753585,81
-20.753445,81
-20.753305,81
-20.753165,81
-20.753025,81
-20.752885,81
-20.752745,81
-20.7526,81
-20.75246,81
-20.75232,81
-20.75218,81
-20.75204,81
-20.7519,81
-20.75176,81
-20.75162,81
-20.75148,81
-20.751335,81
-20.751195,81
-20.751055,81
-20.750915,81
-20.748455,81
-20.748315,81
-20.748175,81
-20.748035,81
-20.747885,81
-20.74774,81
-20.74759,81
-20.747445,81
-20.747295,81
-20.747155,81
-20.74701,81
-20.74687,81
-20.74673,81
-20.74659,81
-20.74645,81
-20.74631,81
-20.74617,81
-20.74603,81
-20.74589,81
-20.745745,81
-20.745605,81
-20.745465,81
-20.745325,81
-20.745185,81
-20.745045,81
-20.744905,81
-20.744765,81
-20.74462,81
-20.74448,81
-20.74434,81
-20.7442,81
-20.74406,81
-20.74392,81
-20.74378,81
-20.74364,81
-20.7435,81
-20.74336,81
-20.74322,81
-20.74308,81
-20.74294,81
-20.7428,81
-20.74266,81
-20.74252,81
-20.74238,81
-20.74224,81
-20.7421,81
-20.74196,81
-20.74182,81
-20.74168,81
-20.741535,81
-20.741395,81
-20.741255,81
-20.741115,81
-20.740975,81
-20.740835,81
-20.740695,81
-20.740555,81
-20.740415,81
-20.74027,81
-20.74013,81
-20.73999,81
-20.73985,81
-20.73971,81
-20.73957,81
-20.73943,81
-20.73929,81
-20.739145,81
-20.739005,81
-20.738865,81
-20.738725,81
-20.738585,81
-20.738445,81
-20.738305,81
-20.738165,81
-20.73802,81
-20.73788,81
-20.73774,81
-20.7376,81
-20.73746,81
-20.73732,81
-20.73718,81
-20.73704,81
-20.736895,81
-20.736755,81
-20.736615,81
-20.736475,81
-20.73633,81
-20.73619,81
-20.73605,81
-20.735905,81
-20.735765,81
-20.735625,81
-20.735485,81
-20.735345,81
-20.735205,81
-20.73506,81
-20.73491,81
-20.734765,81
-20.73462,81
-20.73447,81
-20.734325,81
-20.73389,81
-20.73373,81
-20.73359,81
-20.73345,81
-20.73331,81
-20.73317,81
-20.733025,81
-20.732885,81
-20.732745,81
-20.732605,81
-20.732465,81
-20.732325,81
-20.732185,81
-20.732045,81
-20.731905,81
-20.73176,81
-20.73162,81
-20.73148,81
-20.73134,81
-20.7312,81
-20.72658,81
-20.72644,81
-20.7263,81
-20.726155,81
-20.726015,81
-20.725875,81
-20.725735,81
-20.725595,81
-20.725455,81
-20.725315,81
-20.725175,81
-20.72503,81
-20.72489,81
-20.72475,81
-20.72461,81
-20.72447,81
-20.72432,81
-20.724165,81
-20.72402,81
-20.72388,81
-20.72374,81
-20.7236,81
-20.72346,81
-20.723315,81
-20.723175,81
-20.72303,81
-20.72288,81
-20.722735,81
-20.722585,81
-20.72244,81
-20.722295,81
-20.722155,81
-20.72201,81
-20.72187,81
-20.72173,81
-20.72159,81
-20.72145,81
-20.72131,81
-20.72117,81
-20.72103,81
-20.720885,81
-20.720745,81
-20.720605,81
-20.720465,81
-20.720325,81
-20.720185,81
-20.720045,81
-20.719905,81
-20.71976,81
-20.71962,81
-20.71948,81
-20.71934,81
-20.7192,81
-20.71906,81
-20.71892,81
-20.71878,81
-20.71864,81
-20.718495,81
-20.718355,81
-20.718215,81
-20.718075,81
-20.717935,81
-20.717795,81
-20.717655,81
-20.717055,81
-20.71691,81
-20.71676,81
-20.716615,81
-20.716475,81
-20.716335,81
-20.716195,81
-20.716055,81
-20.715915,81
-20.715775,81
-20.715635,81
-20.715495,81
-20.71535,81
-20.71521,81
-20.71507,81
-20.71493,81
-20.71479,81
-20.71465,81
-20.71451,81
-20.71437,81
-20.71423,81
-20.71409,81
-20.71395,81
-20.71381,81
-20.71367,81
-20.71353,81
-20.71339,81
-20.71325,81
-20.713105,81
-20.712965,81
-20.712825,81
-20.712685,81
-20.712545,81
-20.7124,81
-20.71226,81
-20.71212,81
-20.711975,81
-20.711835,81
-20.711695,81
-20.711555,81
-20.71141,81
-20.71127,81
-20.71113,81
-20.71099,81
-20.71084,81
-20.710695,81
-20.710545,81
-20.7104,81
-20.710255,81
-20.71011,81
-20.70997,81
-20.70983,81
-20.70969,81
-20.70955,81
-20.70941,81
-20.70927,81
-20.70913,81
-20.708985,81
-20.708845,81
-20.708705,81
-20.708565,81
-20.708425,81
-20.708285,81
-20.708145,81
-20.708005,81
-20.70786,81
-20.70772,81
-20.70758,81
-20.70744,81
-20.7073,81
-20.70716,81
-20.693755,81
-20.693615,81
-20.693455,81
-20.693315,81
-20.693175,81
-20.69303,81
-20.69289,81
-20.69275,81
-20.69261,81
-20.69247,81
-20.69233,81
-20.69219,81
-20.69205,81
-20.69191,81
-20.69177,81
-20.691625,81
-20.691485,81
-20.691345,81
-20.691205,81
-20.691065,81
-20.690925,81
-20.690785,81
-20.690645,81
-20.6905,81
-20.69036,81
-20.69022,81
-20.69008,81
-20.68994,81
-20.6898,81
-20.68966,81
-20.68952,81
-20.68938,81
-20.689235,81
-20.689095,81
-20.688955,81
-20.688815,81
-20.688675,81
-20.688535,81
-20.688395,81
-20.688255,81
-20.688115,81
-20.687975,81
-20.687835,81
-20.687695,81
-20.687555,81
-20.68741,81
-20.68727,81
-20.68711,81
-20.68697,81
-20.68683,81
-20.68669,81
-20.68655,81
-20.68639,81
-20.68625,81
-20.68611,81
-20.68596,81
-20.685815,81
-20.685665,81
-20.68552,81
-20.685375,81
-20.685235,81
-20.685095,81
-20.68495,81
-20.68481,81
-20.68467,81
-20.68453,81
-20.68439,81
-20.68425,81
-20.683685,81
-20.68354,81
-20.683395,81
-20.68325,81
-20.68311,81
-20.68297,81
-20.68283,81
-20.682685,81
-20.682545,81
-20.682405,81
-20.682265,81
-20.682125,81
-20.681985,81
-20.681845,81
-20.681705,81
-20.681565,81
-20.68142,81
-20.68128,81
-20.68114,81
-20.681,81
-20.68086,81
-20.68072,81
-20.68058,81
-20.68044,81
-20.680295,81
-20.680155,81
-20.680015,81
-20.679855,81
-20.679715,81
-20.679575,81
-20.679435,81
-20.679295,81
-20.679155,81
-20.679015,81
-20.67887,81
-20.67873,81
-20.67859,81
-20.67845,81
-20.67831,81
-20.67817,81
-20.67803,81
-20.67789,81
-20.677745,81
-20.677605,81
-20.677465,81
-20.677325,81
-20.677185,81
-20.677045,81
-20.676905,81
-20.676765,81
-20.676625,81
-20.67648,81
-20.67634,81
-20.6762,81
-20.67606,81
-20.67592,81
-20.67578,81
-20.67564,81
-20.6755,81
-20.675355,81
-20.675215,81
-20.67507,81
-20.67493,81
-20.67479,81
-20.67465,81
-20.67451,81
-20.67437,81
-20.67423,81
-20.674085,81
-20.67394,81
-20.673775,81
-20.67363,81
-20.673485,81
-20.673345,81
-20.673205,81
-20.673065,81
-20.672925,81
-20.672785,81
-20.672645,81
-20.672505,81
-20.672365,81
-20.67222,81
-20.67208,81
-20.67194,81
-20.6718,81
-20.67166,81
-20.67152,81
-20.67138,81
-20.67124,81
-20.6711,81
-20.670955,81
-20.670815,81
-20.670675,81
-20.670535,81
-20.670395,81
-20.670255,81
-20.670115,81
-20.669975,81
-20.669835,81
-20.66969,81
-20.66955,81
-20.66941,81
-20.66927,81
-20.66913,81
-20.66899,81
-20.66885,81
-20.66871,81
-20.668565,81
-20.668425,81
-20.668285,81
-20.668145,81
-20.668005,81
-20.667865,81
-20.667725,81
-20.667585,81
-20.66719,81
-20.662555,81
-20.662415,81
-20.662275,81
-20.66213,81
-20.66198,81
-20.661835,81
-20.661685,81
-20.66154,81
-20.661395,81
-20.661245,81
-20.661105,81
-20.660945,81
-20.660805,81
-20.660665,81
-20.660525,81
-20.660385,81
-20.660245,81
-20.660105,81
-20.659965,81
-20.659825,81
-20.659685,81
-20.659545,81
-20.659405,81
-20.659265,81
-20.659125,81
-20.658985,81
-20.658845,81
-20.658705,81
-20.658565,81
-20.658425,81
-20.658285,81
-20.658145,81
-20.658,81
-20.65786,81
-20.65772,81
-20.65758,81
-20.65744,81
-20.6573,81
-20.65716,81
-20.65702,81
-20.656875,81
-20.656735,81
-20.656595,81
-20.656455,81
-20.656315,81
-20.656175,81
-20.656035,81
-20.655895,81
-20.65575,81
-20.65561,81
-20.65547,81
-20.65533,81
-20.65519,81
-20.65505,81
-20.65491,81
-20.65477,81
-20.65463,81
-20.654485,81
-20.654345,81
-20.654205,81
-20.654065,81
-20.653925,81
-20.653785,81
-20.653645,81
-20.6535,81
-20.65336,81
-20.65322,81
-20.65308,81
-20.65294,81
-20.6528,81
-20.65266,81
-20.65252,81
-20.65238,81
-20.652235,81
-20.652095,81
-20.651955,81
-20.651815,81
-20.651675,81
-20.651535,81
-20.65139,81
-20.65125,81
-20.651105,81
-20.650965,81
-20.648475,81
-20.648335,81
-20.648195,81
-20.648055,81
-20.64791,81
-20.64777,81
-20.64763,81
-20.64749,81
-20.64735,81
-20.64721,81
-20.64707,81
-20.64693,81
-20.64679,81
-20.64665,81
-20.64651,81
-20.64637,81
-20.646225,81
-20.646085,81
-20.645945,81
-20.645805,81
-20.645665,81
-20.645525,81
-20.645385,81
-20.645245,81
-20.645105,81
-20.644965,81
-20.644825,81
-20.644685,81
-20.644545,81
-20.644405,81
-20.644265,81
-20.644125,81
-20.643985,81
-20.643845,81
-20.643705,81
-20.64356,81
-20.64342,81
-20.64328,81
-20.64314,81
-20.643,81
-20.64286,81
-20.64272,81
-20.64258,81
-20.64244,81
-20.642295,81
-20.642155,81
-20.642015,81
-20.641875,81
-20.641735,81
-20.641595,81
-20.641455,81
-20.641315,81
-20.641175,81
-20.64103,81
-20.64089,81
-20.64075,81
-20.64061,81
-20.64047,81
-20.64033,81
-20.64019,81
-20.64005,81
-20.639905,81
-20.639765,81
-20.639625,81
-20.622265,81
-20.622125,81
-20.621985,81
-20.621845,81
-20.621705,81
-20.621565,81
-20.621425,81
-20.621285,81
-20.62114,81
-20.621,81
-20.62086,81
-20.62072,81
-20.62058,81
-20.62044,81
-20.6203,81
-20.62016,81
-20.62002,81
-20.619875,81
-20.619735,81
-20.619595,81
-20.619455,81
-20.619315,81
-20.619175,81
-20.619035,81
-20.618895,81
-20.618755,81
-20.618615,81
-20.618475,81
-20.618335,81
-20.618195,81
-20.618055,81
-20.617915,81
-20.617775,81
-20.617635,81
-20.617065,81
-20.61692,81
-20.616775,81
-20.61663,81
-20.61649,81
-20.61635,81
-20.61621,81
-20.616065,81
-20.615925,81
-20.615785,81
-20.615645,81
-20.615505,81
-20.615345,81
-20.615205,81
-20.615065,81
-20.614925,81
-20.614765,81
-20.614625,81
-20.614485,81
-20.61434,81
-20.6142,81
-20.61404,81
-20.613895,81
-20.613755,81
-20.613615,81
-20.613475,81
-20.61333,81
-20.61317,81
-20.613025,81
-20.61288,81
-20.612735,81
-20.61259,81
-20.61244,81
-20.612295,81
-20.612155,81
-20.612015,81
-20.611855,81
-20.611715,81
-20.611575,81
-20.611415,81
-20.61127,81
-20.61113,81
-20.61099,81
-20.61083,81
-20.61069,81
-20.61055,81
-20.61039,81
-20.61025,81
-20.61011,81
-20.60997,81
-20.60983,15
-20.60969,81
-20.60955,81
-20.609405,15
-20.609265,81
-20.609125,81
-20.608985,15
-20.608845,15
-20.608705,81
-20.608565,81
-20.60842,81
-20.60828,15
-20.60814,15
-20.608,81
-20.60786,81
-20.60772,81
-20.60758,15
-20.607435,15
-20.607295,81
-20.607155,81
-20.607015,81
-20.606875,15
-20.606735,15
-20.606595,81
-20.606455,81
-20.606315,81
-20.60617,15
-20.60603,15
-20.60589,81
-20.60575,81
-20.60561,15
-20.60547,81
-20.60533,15
-20.605185,81
-20.605045,15
-20.604905,81
-20.604765,81
-20.604625,81
-20.604485,15
-20.604345,81
-20.604205,15
-20.604065,15
-20.603925,15
-20.603785,81
-20.603645,81
-20.603505,81
-20.603365,81
-20.603225,81
-20.603085,81
-20.602945,81
-20.602805,81
-20.602665,81
-20.602525,81
-20.60238,81
-20.60224,81
-20.6021,81
-20.60196,81
-20.601815,81
-20.601675,81
-20.601535,81
-20.601395,81
-20.601255,81
-20.60111,81
-20.600965,81
-20.600525,81
-20.60038,81
-20.600235,81
-20.600095,81
-20.599955,81
-20.599815,81
-20.599675,81
-20.599535,81
-20.599395,81
-20.599255,81
-20.59911,81
-20.59897,81
-20.59883,81
-20.59869,81
-20.59855,81
-20.59841,81
-20.59827,81
-20.598125,81
-20.597985,81
-20.597845,81
-20.597705,81
-20.597565,81
-20.597425,81
-20.597285,81
-20.59266,81
-20.59252,81
-20.59238,81
-20.59224,81
-20.5921,81
-20.59196,81
-20.59182,81
-20.591675,81
-20.591535,81
-20.591395,81
-20.591255,81
-20.591115,81
-20.590975,81
-20.590835,81
-20.590695,81
-20.590555,81
-20.590415,81
-20.59027,81
-20.59013,81
-20.58999,81
-20.58985,81
-20.58971,81
-20.58957,81
-20.58943,81
-20.58929,81
-20.589145,81
-20.589,81
-20.588835,81
-20.58869,81
-20.588545,81
-20.588395,81
-20.588255,81
-20.588115,81
-20.58797,81
-20.58783,81
-20.58769,81
-20.58755,81
-20.58741,81
-20.58727,81
-20.58713,81
-20.58699,81
-20.586845,81
-20.586705,81
-20.586565,81
-20.586425,81
-20.586285,81
-20.586145,81
-20.586005,81
-20.585865,81
-20.58572,81
-20.58558,81
-20.58544,81
-20.5853,81
-20.58516,81
-20.58502,81
-20.58488,81
-20.58474,81
-20.5846,81
-20.584455,81
-20.584315,81
-20.58372,81
-20.583575,81
-20.583425,81
-20.58328,81
-20.58312,81
-20.58298,81
-20.58284,81
-20.5827,81
-20.58256,81
-20.58242,81
-20.58228,81
-20.582135,81
-20.581995,81
-20.581855,81
-20.581715,81
-20.581575,81
-20.581435,81
-20.581295,81
-20.581155,81
-20.581015,81
-20.58087,81
-20.58073,81
-20.58059,81
-20.58045,81
-20.58031,81
-20.58017,81
-20.58003,81
-20.57989,81
-20.579745,81
-20.579605,81
-20.579465,81
-20.579325,81
-20.579185,81
-20.579045,81
-20.578905,81
-20.578765,81
-20.57862,81
-20.57848,81
-20.578335,81
-20.578175,81
-20.578035,81
-20.577895,81
-20.577755,81
-20.577615,81
-20.57747,81
-20.57733,81
-20.57719,81
-20.57705,81
-20.576905,81
-20.57676,81
-20.576615,81
-20.57647,81
-20.576325,81
-20.576165,81
-20.576025,81
-20.575885,81
-20.575745,81
-20.575605,81
-20.575465,81
-20.575325,81
-20.575185,81
-20.575045,81
-20.574905,81
-20.574765,81
-20.574625,81
-20.574485,81
-20.57434,81
-20.5742,81
-20.57406,81
-20.57392,81
-20.57378,81
-20.57364,81
-20.5735,81
-20.57336,81
-20.57322,81
-20.573075,81
-20.572935,81
-20.572795,81
-20.572655,81
-20.572515,81
-20.572375,81
-20.572235,81
-20.572095,81
-20.571955,81
-20.57181,81
-20.57167,81
-20.57153,81
-20.57139,81
-20.57125,81
-20.57111,81
-20.57097,81
-20.570825,81
-20.570685,81
-20.570545,81
-20.570405,81
-20.570265,81
-20.570125,81
-20.569985,81
-20.56984,81
-20.5697,81
-20.56956,81
-20.56942,81
-20.56928,81
-20.56914,81
-20.569,81
-20.56886,81
-20.56872,81
-20.568575,81
-20.568435,81
-20.568295,81
-20.568155,81
-20.55142,81
-20.55128,81
-20.55114,81
-20.551,81
-20.548475,81
-20.548335,81
-20.548195,81
-20.548055,81
-20.547915,81
-20.547775,81
-20.547635,81
-20.547495,81
-20.547355,81
-20.547215,81
-20.547075,81
-20.546935,81
-20.546795,81
-20.546655,81
-20.546495,81
-20.546355,81
-20.546215,81
-20.54607,81
-20.545915,81
-20.54577,81
-20.54563,81
-20.54549,81
-20.54535,81
-20.54519,81
-20.54505,81
-20.54491,81
-20.54477,81
-20.54461,81
-20.54447,81
-20.54433,81
-20.54419,81
-20.54405,81
-20.54389,81
-20.54375,81
-20.54361,81
-20.543465,81
-20.54331,81
-20.543165,81
-20.543025,81
-20.542885,81
-20.542725,81
-20.542585,81
-20.542445,81
-20.5423,81
-20.54216,81
-20.542,81
-20.54186,81
-20.54172,81
-20.54156,81
-20.54142,81
-20.541275,81
-20.541135,81
-20.54099,81
-20.540845,81
-20.540695,81
-20.54055,81
-20.540405,15
-20.540255,81
-20.540115,81
-20.539975,15
-20.539835,81
-20.53969,15
-20.53955,81
-20.53941,81
-20.53927,15
-20.53913,81
-20.53899,15
-20.53885,81
-20.53871,81
-20.53857,15
-20.538425,81
-20.538285,15
-20.538145,81
-20.538005,81
-20.537865,15
-20.537725,81
-20.537585,15
-20.537445,81
-20.537305,81
-20.53716,15
-20.53702,81
-20.53688,15
-20.53674,81
-20.5366,81
-20.53646,15
-20.53632,81
-20.53618,15
-20.536035,81
-20.535895,15
-20.535755,81
-20.535615,15
-20.535475,81
-20.535335,81
-20.535195,81
-20.535055,15
-20.534915,81
-20.534775,15
-20.534635,81
-20.534495,81
-20.534355,81
-20.53389,81
-20.53375,81
-20.53361,81
-20.53347,81
-20.533325,81
-20.533185,81
-20.533045,81
-20.532905,81
-20.532765,81
-20.532625,81
-20.532485,81
-20.532345,81
-20.5322,81
-20.53206,81
-20.53192,81
-20.53178,81
-20.53164,81
-20.5315,81
-20.53136,81
-20.53122,81
-20.531075,81
-20.530935,81
-20.530795,81
-20.530655,81
-20.530515,81
-20.530375,81
-20.530235,81
-20.530095,81
-20.529955,81
-20.52981,81
-20.52967,81
-20.52953,81
-20.529385,81
-20.529245,81
-20.5291,81
-20.52896,81
-20.52882,81
-20.52868,81
-20.52854,81
-20.5284,81
-20.52826,81
-20.528115,81
-20.527975,81
-20.527825,81
-20.52315,81
-20.52301,81
-20.52287,81
-20.52273,81
-20.52259,81
-20.522445,81
-20.522305,81
-20.522165,81
-20.522025,81
-20.521885,81
-20.521745,81
-20.521605,81
-20.521465,81
-20.521325,81
-20.521185,81
-20.521045,81
-20.520905,81
-20.520765,81
-20.520625,81
-20.520485,81
-20.520345,81
-20.520205,81
-20.520065,81
-20.519925,81
-20.519785,81
-20.519645,81
-20.519505,81
-20.51936,81
-20.51922,81
-20.51908,81
-20.51894,81
-20.5188,81
-20.51866,81
-20.51852,81
-20.51838,81
-20.518235,81
-20.518095,81
-20.517955,81
-20.517815,81
-20.517675,81
-20.48033,81
-20.48019,81
-20.48005,81
-20.47991,81
-20.47977,81
-20.47963,81
-20.47949,81
-20.47935,81
-20.47921,81
-20.47907,81
-20.47893,81
-20.47879,81
-20.47865,81
-20.47851,81
-20.47837,81
-20.47823,81
-20.47809,81
-20.47795,81
-20.47781,81
-20.47767,81
-20.47753,81
-20.477385,81
-20.47724,81
-20.4771,81
-20.476955,81
-20.476815,81
-20.476675,81
-20.476535,81
-20.476395,81
-20.476255,81
-20.47611,81
-20.47597,81
-20.47582,81
-20.475675,81
-20.47553,81
-20.47538,81
-20.475235,81
-20.475075,81
-20.474935,81
-20.474795,81
-20.474655,81
-20.474515,81
-20.474375,81
-20.474235,81
-20.474095,81
-20.473955,81
-20.47381,81
-20.47367,81
-20.47353,81
-20.47339,81
-20.47325,81
-20.47309,81
-20.47295,81
-20.47281,81
-20.47267,81
-20.47251,81
-20.47237,81
-20.47223,81
-20.47209,81
-20.47195,81
-20.471805,81
-20.471665,81
-20.471525,81
-20.471385,81
-20.471245,81
-20.471105,81
-20.470945,81
-20.470805,81
-20.470665,81
-20.47052,81
-20.47038,81
-20.47024,81
-20.4701,81
-20.46996,81
-20.46982,81
-20.46968,81
-20.46954,81
-20.469395,81
-20.469255,81
-20.469115,81
-20.468975,81
-20.468835,81
-20.468695,81
-20.468555,81
-20.468415,81
-20.46827,81
-20.46813,81
-20.46799,81
-20.46785,81
-20.46771,81
-20.46757,81
-20.467175,81
-20.467035,81
-20.466895,81
-20.466755,81
-20.466615,81
-20.466475,81
-20.466335,81
-20.466195,81
-20.466055,81
-20.465915,81
-20.465775,81
-20.465635,81
-20.465495,81
-20.46535,81
-20.46521,81
-20.46507,81
-20.46493,81
-20.46479,81
-20.46465,81
-20.46451,81
-20.46437,81
-20.46423,81
-20.46409,81
-20.46395,81
-20.463805,81
-20.463665,81
-20.463525,81
